city_id,region_id,name_ar,name_en
2279,8,بدائع العش,Badai' Al 'ishsh
2280,8,صحي,Sahayy
2281,8,الوبيرية,Al Wubayriyah
2282,8,قصيريات,Qusayriyat
2283,8,سعيدان,Su'aydan
2284,8,جفيفاء,Jufayfa
2285,8,الغمياء,Al Ghamya
2286,8,الفرحانية,Al Farhaniyah
2287,8,المليح,Al Mulayh
2288,8,حفيرة الشقيق,Hafirat Ash Shaqayq
2289,8,جرمة,Jurumah
2290,8,السفن,As Sufun
2291,8,منيفة القاعد,Munifat Al Qa'id
2292,8,القاعد,Al Qa'id
2293,8,الطوال,At Tuwal
2294,8,الشعفة,Ash Sha'afah
2295,8,الجلف,Al Jilf
2296,8,الهرير,Al Hurayr
2297,8,طوية,Tuwayyah
2298,8,البدع,Al Bid'
2299,8,الجديدة,Al Judayyidah
2300,8,الرويع,Ar Ruway'
2301,8,العضدي,Al 'iddi
2302,8,المرمى,Al Marma
2303,8,المندسة الشرقية,Al Mindassah Ash Sharqiyah
2304,8,التيم,At Tim
2305,8,القليبين,Al Qulaybayn
2306,8,رينبة,Raynibah
2307,8,المكظم,Al Mukadhum
2308,8,الحميراء,Al Humayra
2309,8,الغار,Al Ghar
2310,8,المعيقلات,Al Mu'ayqilat
2311,8,المويكر,Al Muwaykir
2312,8,المكظم,Al Makdham
2313,8,الدارة,Al Darah
2314,8,الشبيكة,Ash Shubaykah
2315,8,المبعوثة,Al Mab'uthah
2316,8,الجفر,Al Jafur
2317,8,المعترضة,Al Mu'taridah
2318,8,اللقيطه,Al Liqitah
2319,8,منشار,Minshar
2320,8,سهلة بدنة,Sahlat Badanah
2321,8,بدائع مريفق,Badai' Murayfiq
2322,8,السليل,As Sulayyil
2323,8,الصليعاء,As Sulay'a
2324,8,الصبيحية,As Subayhiyah
2325,8,الأثلة,Al Athlah
2326,8,حويان,Huwayyan
2327,8,المبيدع,Al Mubaydi'
2328,8,المبدع,Al Mabda'
2329,7,كلوة,Kilwah
2331,8,العمائر,Al 'amair
2332,8,الشملي,Ash Shamli
2333,8,المسلسل,Al Musalsal
2334,8,سبطر,Sibutar
2336,8,غرمول العويد,Ghurmul Al Uwayd
2337,8,الحامرية,Al Hamiriyah
2338,8,الخبة,Al Khabbah
2339,8,الحطي,Al Hati
2340,8,الصنينا,As Sunayna'
2341,8,دليهان,Dulayhan
2342,8,الشقيق,Ash Shuqayq
2343,8,ابا الحيران,Aba Al Hiran
2344,8,قليب الاطرم,Qalib Al Atram
2345,8,بيضاء نثيل,Bayda' Nathil
2346,8,قناء,Qina'
2347,8,المشيطية,Al Mushaytiyah
2348,8,التربية,At Turbiyah
2349,8,الخطة,Al Khuttah
2350,8,جبه,Jubbah
2351,8,موقق,Mawqaq
2352,8,عقلة بن جبرين,Uqlat Bin Jabrin
2353,8,ام القلبان,Umm Al Qulban
2354,8,مزارع السحل,Mazari' As Sihhal
2355,8,مزارع الرغلية,Mazari Ar Righliyah
2356,8,الطليحة,At Tulayhah
2357,8,مزارع الصفيا,Mazari' As Safya
2358,8,البدائع,Al Badai'
2359,8,الهمجة,Al Hamjah
2360,8,المهينية,Al Mihayniyah
2361,8,الجابرية,Al Jabriyah
2362,8,الوعيلي,Al Wu'ayli
2363,8,مزارع الرخيصية,Mazari' Ar Rikhaysiyah
2364,8,مزارع بيط,Mazari' Bayt
2365,8,الجثياثة,Al Jithyathah
2366,8,القصعاء,Al Qas'a
2367,8,اللويبدة,Al Luwaybidah
2368,8,الجثامية,Al Jithamiyyah
2369,8,السويفلة,As Suwayfilah
2370,8,بقعاء,Baq'a
2371,8,الاجفر,Al Ajfar
2372,8,تربه,Turubah
2373,8,ضبيعة,Dubay'ah
2374,8,الشيحية,Ash Shihiyah
2375,8,الشعيبة,Ash Shu'aybah
2376,8,بقعاء الشرقية,Baq'a' Ash Sharqiyah
2377,8,الثنيان,Ath Thinayyan
2378,8,الجديدة,Al Jadidah
2379,8,الشعلانية,Ash Sha'laniyah
2380,8,طلحاء,Talha'
2381,7,العمود,Al 'amud
2382,7,الحميرة,Al Humayrah
2383,7,الغال,Al Ghal
2384,7,عينونة,'aynunah
2385,7,الحشا,Al Hasha
2386,7,عينونة,'aynunah
2387,7,بئر عودة,Bir 'audah
2388,7,الجدة,Al Jiddah
2389,4,مطربة,Mutribah
2390,4,الطرفية الغربية,At Turfiyah Al Gharbiyah
2391,4,البديعة,Al Bidayyi'ah
2392,4,عريفجان ساحوق,'urayfjan Sahuq
2393,4,الصليبي,As Sulaybi
2394,4,الزهيرية,Az Zihayriyah
2395,4,روضة قرادان,Rawdat Qiradan
2396,4,أبانات,Abanat
2397,4,الحنينية,Al Hinayniyah
2398,4,خضراء,Khadra
2399,4,ضليع رشيد,Dulay' Rashid
2400,4,الخطيم,Al Khutaym
2401,4,عطا,'ata
2402,4,عطي,'utayy
2403,4,الهمجة,Al Hamjah
2404,4,رفائع اللهيب,Rufai' Al Luhayb
2405,4,الجرذاوية,Al Jardhawiyah
2406,4,الركنة,Ar Ruknah
2407,4,البتراء,Al Batra'
2408,4,العقلة,Al 'uqlah
2409,4,الحوطة,Al Hawtah
2410,4,العبيل,Al 'ubayl
2411,4,الوسيطاء,Al Wusayta
2412,4,نفجة,Nafjah
2413,4,الغيدانية,Al Ghaydaniyah
2414,4,العبلة,Al 'abla
2415,4,مزارع الجراوة,Mazari' Al Jirawah
2416,4,السميراء,As Sumayra
2417,4,الرضيمة,Al Rudaymah
2418,4,القوعي,Al Qaw'i
2419,4,مزارع العقل,Mazari' Al 'aql
2420,4,دخنة,Dukhnah
2421,4,الرس,Ar Rass
2422,4,الشنانة,Ash Shinanah
2423,4,الشورقية,Ash Shawraqiyah
2424,4,القاع,Al Qa'
2425,4,الروضة,Ar Rawdah
2426,4,الطلعة,At Tal'ah
2427,4,مظيفيرة,Mudhayfirah
2428,4,الوشحاء,Al Washha
2429,4,الهيشة,Al Hishah
2430,4,الحزم,Al Hazm
2431,4,العدان,Al 'adan
2432,4,عين العقيلي,'ayn Al 'uqayli
2433,4,روضة اللواف,Rawdat Al Lawwaf
2434,4,العكرشية,Al 'ikrashiyah
2435,4,زهلولة,Zihlulah
2436,4,الرحيمية,Ar Ruhaymiyah
2437,4,الوسطى,Al Wista
2438,4,المفيض,Al Mafid
2439,4,المحروقة,Al Mahruqah
2440,4,مزارع خريمان,Mazari' Khurayman
2441,4,الربقية,Ar Ribqiyah
2442,4,أم طليحة,Umm Tulayhah
2443,4,فردة,Fardah
2444,4,الناصرية,An Nasiriyah
2445,4,الخرماء الجنوبية,Al Kharma Al Janubiyah
2446,4,النعايم,An Na'ayim
2447,4,خريمان,Khurayman
2448,4,المذنب,Al Midhnab
2449,4,علباء,'alba
2450,4,روضة الحسو,Rawdat Al Hisu
2451,4,المربع,Al Murabba'
2452,4,المحلاوية,Al Muhallawiyah
2453,4,مزارع الحزم,Mazari' Al Hazm
2454,4,ظليم,Dhulyim
2455,4,الباطن,Al Batin
2456,4,المرغلة,Al Murghalah
2457,4,رغابية,Raghabiyah
2458,4,الطعمية,At Tu'miyah
2459,4,العداين,Al 'adayin
2460,4,البويطن,Al Buwaytin
2461,4,الرقة,Ar Riqa
2462,4,العبلة,Al 'ablah
2463,4,الروغاني,Ar Rawghany
2464,5,الخفجي,Al Khafji
2465,4,العوشزية,Al 'awshaziyah
2466,4,وادى أبو على,Wadi Abu 'ali
2467,4,رياض الخبراء,Riyad Al Khabra
2468,4,شعب الحمر,Shi'b Al Hamar
2469,4,صبيح,Subayh
2470,4,نبيها,Nubayha
2471,4,الشبيبة,Ash Shibibiyah
2472,4,البدائع أم تلعة,Al Bada'i Umm Tal'ah
2473,4,البدائع العليا,Al Badai Al 'ulya
2474,4,العبيلة,Al 'ubaylah
2475,4,مزرعة عبلا,Mazra'at At 'abla
2476,4,عبل عبلا,'abal 'abla
2477,4,الروضة,Ar Rawdah
2478,4,العبدلية,Al 'abdaliyah
2479,4,الحجناوي,Al Hajnawi
2480,4,الدحلة,Ad Dahlah
2481,4,البدائع,Al Badai'
2482,4,دهيماء,Duhayma
2483,4,الابرق,Al Abraq
2484,4,العبيد,Al 'ubayd
2485,4,النفيد,An Nufayyid
2486,4,الخبراء,Al Khabra'
2487,4,المحوى,Al Mahawa
2488,4,فيضة ذيبان,Faydat Dhiban
2489,4,مشرف,Mushrif
2490,4,العابر,Al 'abir
2491,4,مزارع الحقباء,Mazari Al Haqba
2492,4,الحجبة,Al Hajbah
2493,4,الظبة,Adh Dhabah
2494,4,الدعثة,Ad Daathah
2495,4,الضبة,Ad Dabbah
2496,4,الحنية,Al Haniyah
2497,4,ابو خشبة,Abu Khashabah
2498,4,أم الخراسع,Umm Al Kharasi
2499,4,الثامرية,Ath Thamiriyah
2500,4,الداث,Ad Dath
2501,4,مهدومة,Mahdumah
2502,4,مزارع أم أرطى,Mazari' Umm Arta
2503,4,الجرارية,Al Jarrariyah
2504,4,خربشاء,Kharbasha
2505,4,الظاهرية,Adh Dhahiriyah
2506,4,الظاهرية الجنوبية,Adh Dhahiriyah Al Janubiyah
2507,4,الناعمة,An Na'imah
2508,4,الوطاة,Al Wutah
2509,4,الغضياء,Al Ghadya
2510,4,مزارع ثويدج,Mazari' Thuwaydij
2511,4,الجرير,Al Jarir
2512,4,القيصومة,Al Qaysumah
2513,6,الكنهبلة,Al Kanahbilah
2514,6,السهوة,As Sahwah
2515,6,يانف,Yanif
2516,6,حلباء,Halaba
2517,6,العدوة,Al 'idwah
2518,6,الطلحة,At Talhah
2519,6,النماص,An Namas (Tanumah)
2520,11,حمراء نثيل / ابو شداد,Hamrah Nithil (Abu Shadad)
2521,11,خجيم,Khajim
2522,11,يدمة,Yadamah
2523,11,ابا الرخم,Aba Ar Rakham
2524,11,مركز الوجيد,Markaz Al Wujid
2525,11,ظلماء,Dhalma'
2526,6,تباشعة,Tubash'ah
2527,6,أم خيسة,Umm Khisah
2528,6,صلحلح,Salahlah
2529,6,آل خضاري,Al Khidari
2530,8,النقرة,An Nuqrah
2531,8,كمب الضلوع,Kamp Ad Dulu'
2532,8,الحفير,Al Hufayr
2533,8,الودي,Al Wudayy
2534,8,قصر العشروات,Qasr Al Ishruwat
2535,8,سراء,Sara'
2536,8,فيضة بن سويلم,Faydat Ibn Suwaylim
2537,8,النيصية,An Nisiyah
2538,8,مريفق,Murayfiq
2539,8,قفار,Qufar
2540,8,توارين,Tuwarin
2541,8,عقدة,'iqdah
2542,8,المحفر,Al Muhaffar
2543,8,المختلف,Al Mukhtalif
2544,8,الصهوة,As Sahwah
2545,8,اللويمي,Al Luwaymi
2546,8,المستجدة,Al Mustajiddah
2547,8,العجاجة,Al 'ajajah
2548,8,الرقب,Ar Raqab
2549,8,النمارة,An Nimarah
2550,8,العيثمة,Al 'aythamah
2551,8,لبدة,Libdah
2552,8,ضرغط,Darghat
2553,8,ضريغط,Duraighat
2554,8,الحميمة,Al Humaimah
2555,8,بدائع اول,Badai' Awl
2556,8,الثمامية,Ath Thimamiyah
2557,8,الحليفة العليا,Al Hulayfah Al 'ulya
2558,8,مرحب الشمالي,Marhab Ash Shamali
2559,8,العرادية,Al 'aradiyah
2560,8,فيضة اثقب,Faydat Athqab
2561,8,روض ابن هادي,Rawd Ibn Hadi
2562,8,الوسعة,Al Was'ah
2563,8,الشويمس,Ash Shiwaymis
2564,8,البرقة,Al Barqah
2565,8,الدابية,Ad Dabiyah
2566,8,الحويط,Al Huwayyit
2567,8,العقلة,Al 'uqlah
2568,8,عمائر المرير,Ama'ir Al Murayr
2569,8,بدع ابن خلف,Bid' Ibn Khalaf
2570,8,المرير,Al Murayr
2571,8,ام روشن,Umm Rawshan
2572,8,صفيط,Sufayt
2573,8,النحيتية,An Nuhaytiyah
2574,8,مبرز,Mibarriz
2575,8,المعرش,Al Ma'arrash
2576,8,العوشزية,Al 'awshaziyah
2577,8,وسيطاء الحفن,Wusayta' Al Hafan
2578,8,البعايث,Al Ba'ayith
2579,8,الزغيبية,Az Zughaibiyah
2580,4,الفرعة,Al Far'ah
2581,8,بدائع الصغوي,Badai' As Sighwa
2582,8,الصغوى,As Sighawa
2583,4,فيضة يكلب,Faydat Yaklib
2584,4,مزارع القرائن,Mazari' Al Qarain
2585,4,النويبات,An Nuwaybat
2586,4,مزرعة مشرفة,Mazra'at Mishrifah
2587,4,المخرم,Al Makhram
2588,4,الطراق,At Tiraq
2589,4,الصلبية,As Sulubiyah
2590,5,راس تنورة,Ras Tannurah
2591,5,رحيمة,Rahimah
2592,8,بدائع الصفران,Badai' As Sufran
2593,8,حمر القعساء,Humr Al Qa'asa
2594,8,حريد,Hurayd
2595,8,الديماسة,Ad Dimasah
2596,8,القعساء,Al Qa'asa
2597,8,وتدة,Wutidah
2598,8,عقيلة اللبن,'uqaylat Al Laban
2599,8,البلازية,Al Ballaziyah
2600,8,خنقة الرماحي,Khanqat Ar Rimahi
2601,8,غسل,Ghisil
2602,8,سميراء,Simira'
2603,8,الرفايع,Ar Rufayi'
2604,8,قصير متروك,Qusayr Matruk
2605,8,كتيفة,Kutaifah
2606,8,وسيط,Wusayt
2607,4,نفجة,Nafjah
2608,4,الروضة,Ar Rawdah
2609,4,المعدا,Al Ma'ada
2610,4,مزارع الشيحية,Mazari Ash Shihiyah
2611,4,الشيحية,Ash Shihiyah
2612,4,أم قدة,Umm Qiddah
2613,4,قليب خنيفسة,Qalib Khunayfisah
2614,4,مزرعة الغبية,Mazra'at Al Ghibyah
2615,4,أم العراد,Umm Al 'arad
2616,4,الثابتية,Al Thabitiyah
2617,4,بقيعاء الشمالية,Buqay'a Ash Shamaliyah
2618,4,مزارع الرفائع,Mazari' Ar Rufai'
2619,4,عسيلة,'usaylah
2620,4,النجبة,An Nijibah
2621,4,قليب الرجيمية,Qalib Ar Rujaymiyah
2622,4,عقدة,'uqdah
2623,4,أم خطوط,Umm Khutut
2624,4,مزارع الوسيطاء,Mazari' Al Wusayta
2625,8,المكحول,Al Makhul
2626,4,كحلة,Kahlah
2627,4,الأرطاوي الشمالي,Al Artawi Ash Shamali
2628,4,الفيضة,Al Faydah
2629,4,الهلالية,Al Hilaliyah
2630,4,البكيرية,Al Bukayriyah
2631,4,الفويلق,Al Fuwayliq
2632,4,مشاش جرود,Mishash Jurud
2633,4,الضلفعة,Ad Dalfa'ah
2634,4,الطوال,At Tuwal
2635,4,العليا,Al 'ulayya
2636,4,الرفيعة,Ar Rafi'ah
2637,4,الشباكية,Ash Shabbakiyah
2638,8,الجابرية,Al Jabriyah
2639,5,المراح,Al Marah
2640,5,جودة,Judah
2641,5,سلوى,Salwa
2642,5,العقير,Al Uqayr
2643,5,يبرين,Yabrin / Jabrin
2644,5,البطالية,Al Bataliyah
2645,5,الشقيق,Ash Shaqiq
2646,5,القرين,Al Qarin
2647,5,الوزية,Al Wizyah
2648,5,القرن,Al Qarn
2649,5,الخرس,Al Khars
2650,5,الغويبة,Al Ghuwaybah
2651,5,مريطبة,Muraytibah
2652,5,سوده,Sudah
2653,5,العمران,Al Umran
2654,6,آل مجادب,Al Mijadib
2655,6,السبت,As Sabt
2656,6,آل الصعدي,Al As Sa'di
2657,6,سدوان,Sadwan
2658,6,الشعف,Ash Sha'f
2659,6,لربوعة,Larbu'ah
2660,6,قريش,Qiraysh
2661,6,آل دحمان,Al Dahman
2662,6,الجفر,Al Jafr
2663,6,النماص,An Namas
2664,6,شوحطة,Shuhitah
2665,6,الرهوة,Ar Rahwah
2666,6,قاها,Qaha
2667,6,آل عزة,Al 'azzah
2668,6,بيحان,Bihan
2669,6,قرآنية,Quraniyah
2670,6,العطوف,Al 'utuf
2671,4,طلحة,Talhah
2672,8,القصير,Al Qusayr
2673,8,المهاش,Al Mahash
2674,8,القاعية,Al Qa'iyah
2675,8,بدائع قني,Badai' Qunay
2676,8,مغيضة,Mughaydah
2677,8,بطيحان,Butayhan
2678,8,القحصية,Al Qahsiyah
2679,8,الدوادمي,Ad Duwadimi
2680,8,البنانة,Al Bananah
2681,8,الركية,Ar Rukayyah
2682,8,مرموثة العلم,Marmuthat Al 'alam
2683,8,نخلة,Nakhlah
2684,8,النميرة,An Numayyirah
2685,8,قصيباء,Qusayba
2686,8,ملحاء,Malha
2687,8,الطرفاوي,At Tarfawi
2688,8,الشقة,Ash Shiqqah
2689,8,الشعيلاء,Ash Shu'ayla
2690,8,بدائع الفقي,Bdai' Al Fuqayy
2691,8,أم هشيم,Umm Hashim
2692,8,خفيج أم هشيم,Khufayj Umm Hashim
2693,8,الباحة,Al Bahah
2694,8,العمائر,Al 'amair
2695,8,الصور,As Sur
2696,8,قرية عشيرة,Qaryat 'ishayrah
2697,8,عقلة المخروق,'uqlat Al Makhruq
2698,8,أم هشيم,Umm Hshim
2699,8,مصدة,Masadah
2700,8,أبلة,Ablah
2701,8,القصيلة,Al Qusailah
2702,8,السليمي,As Sulaymi
2703,8,الحماد,Al Hamad
2704,8,الوهيبيات,Al Wuhaybiyat
2705,8,أرينبة,Uraynibah
2706,8,فرتاج,Firtaj
2707,8,الشبرية الصفراء,Ash Shibriyah As Safra
2708,8,الشبرية الحمراء,Ash Shibriyah Al Hamra
2709,8,الوسيطي,Al Wusayti
2710,8,الصخنة,As Sikhinah
2711,8,أفيعية,Afay'iyah
2712,8,الهمجة,Al Hamjah
2713,8,المعاذب,Al Ma'adhib
2714,8,الهدية,Al Hudayyah
2715,8,الغزالة,Al Ghazalah
2716,8,الغريسة,Al Gharisah
2717,8,المجيصة,Al Mijayssah
2718,8,البركة,Al Birkah
2719,8,طلوح,Tuluh
2720,8,الحليفة السفلى,Al Hulayfah As Suflah
2721,8,الحائط,Al Hait
2722,8,الروضة,Ar Rawdah
2723,8,قاع حجلا,Qa' Hajla
2724,8,الخفج,Al Khufj
2725,8,الفقي,Al Fuqay
2726,8,النبوان,An Nabuwan
2727,8,العقلة,Al 'uqlah
2728,8,العوشري,Al Awshari
2729,8,مرغان,Maraghan
2730,8,الهويدي,Al Huwaidi
2731,8,القصيصة,Al Qusaysah
2732,8,المسجد,Al Masjid
2733,8,سقف,Saqf
2734,8,بدع ابن حويط,Bid' Bin Huwayyit
2735,8,بدائع الصداعية,Badai' As Suda'iyah
2736,8,ريع البكر,Ri' Al Bakr
2737,5,الكلابية,Al Kilabiyah
2738,5,المنيزلة,Al Munaizlah
2739,5,القارة,Al Qarah
2740,5,المنصورة,Al Mansurah
2741,5,المزاوي,Al Mazawi
2742,5,الحوطة,Al Hawtah
2743,5,المركز,Al Markaz
2744,5,الفضول,Al Fudul
2745,5,الرميلة,Ar Rumaylah
2746,5,الجشة,Al Jishshah
2747,5,الشعبة,Ash Shi'bah
2748,5,المبرز,Al Mubarraz
2749,5,الجليجلة,Al Julijlah
2750,5,المطيرفي,Al Mutairifi
2752,5,بني معن,Bani Mu'n
2754,5,الخن,Al Khinn
2755,5,ام اثلة,Umm Athlah
2756,5,خريص,Khurays
2757,5,عريعرة,Uray'irah
2758,5,متالع / ام تالع,Matali' / Umm Tali'
2759,5,التويثير,At Tuwaythir
2760,5,الدالوة,Ad Dalwah
2761,5,الشهادين,Ash Shahadin
2762,5,الحليلة,Al Halilah
2763,5,الطرف,At Taraf
2764,5,الجفر,Al Jafr
2765,5,الحني,Al Hunayy
2766,5,القصيبي,Al Qusaybi
2767,5,الحبل,Al Habl
2768,5,الحرملية,Al Harmaliyah
2769,5,نباك,Nibak
2770,4,البرجسية,Al Barjasiyah
2771,4,مزرعة الزرقاء,Mazra'at Az Zarqa
2772,4,مزارع أم ظهيرة,Mazrai' Umm Dhuhayrah
2773,4,النبتى رية,An Nabta Rayyah
2774,4,الرويضة,Ar Ruwaydah
2775,4,الركية,Ar Rukayyah
2776,4,أم طليحة,Umm Tulayhah
2777,4,الشماسية,Ash Shimasiyah
2778,4,الربيعية,Ar Rubay'iyah
2779,4,العويقلية,Al 'uwayqiliyah
2780,4,النبقية,An Nubqiyah
2781,4,أم حزم,Umm Hazm
2782,7,الخشة,Al Khashah
2783,4,القرين,Al Qurayn
2784,4,الهبيرية,Al Hubayriyah
2785,4,البدع,Al Bid'
2786,4,ساق,Saq
2787,4,الشقران,Ash Shuqran
2788,4,البكرة,Al Bakrah
2789,4,دوبح,Dawbah
2790,4,الفيضة,Al Faydah
2791,4,طوال جبيرة,Tuwal Jubayrah
2792,4,جبيرة,Jubayrah
2793,4,الرحيمية,Ar Ruhaymiyah
2794,2,الجمدة,Al Jimdah
2795,2,ام الفروغ,Umm Al Furugh
2796,2,الفجانة,Al Fajjanah
2797,2,الحجرة,Al Hujrah
2798,2,الجريف,Al Jurayf
2799,2,الحجيرة,Al Hujayrah
2800,2,رنية,Ranyah
2801,2,العمائر,Al 'amair
2802,2,القوز,Al Qawz
2803,2,الابرق,Al Abraq
2804,2,كويكب,Kuwaykib
2805,2,الضرم,Ad Duram
2806,2,العويلة,Al 'uwaylah
2807,2,الاملح,Al Amlah
2808,2,تربة الخيالة,Turabat Al Khiyalah
2809,12,بني فروة,Bani Farwah
2810,12,خدعة,Khid'ah
2811,12,الحضيري,Al Hudayri
2812,12,النعرة,An Na'arah
2813,12,الثودة,Ath Thudah
2814,6,جعبة,Ji'abah
2815,12,بني سار,Bani Sar
2816,12,الربوة,Ar Rabwah
2817,12,الحشرج,Al Hashraj
2818,6,مرازيق,Maraziq
2819,12,العقيق,Al Aqiq
2820,12,المطرية,Al Mutariyah
2821,12,معشوقة,Ma'shuqah
2822,12,وراخ,Wurakh
2823,12,جرب,Jarab
2824,12,كرا الحائط,Kara Al Hait
2825,12,النصباء,An Nasba
2826,12,بالحكم,Balhakam
2827,12,آل صقاعة,Al Suqa'ah
2828,12,المغثة,Al Maghthah
2829,12,حظوة,Hadhwah
2830,12,العقب,Al 'aqib
2831,12,عمضان,'amdan
2832,12,آل حبيبة,Al Habibah
2833,12,مراوة,Marawah
2834,12,الصفح,As Safh
2835,12,المندق,Al Mandaq
2836,12,بالخزمر,Bal Khazmar
2837,12,القرن,Al Qarn
2838,12,ال نعمة,Al Na'mah
2839,12,دوس,Daws
2840,12,الطرف,At Taraf
2841,12,الخليف,Al Khalif
2842,12,أبو غبار,Abu Ghubar
2843,4,مرغان,Marghan
2844,4,الإفيهد,Al Ifayhid
2845,4,الحمادة,Al Hamadah
2846,4,أشقر النومانيات,Ashqar An Numaniyat
2847,4,النومانية,An Numaniyah
2848,4,العمودة الجنوبية,Al 'amudah Al Janubiyah
2849,4,العمودة الشمالية,Al 'amudah Ash Shamaliyah
2850,4,الجرير,Al Jurayyir
2851,4,الأشيعل,Al Ishay'il
2852,4,القهيبية,Al Qihabiyah
2853,4,الشعيفانية,Ash Shi'faniyah
2854,4,المشاش,Al Mishash
2855,4,دريميحة,Diraymihah
2856,4,المصك,Al Masak
2857,4,قريطة,Quraytah
2858,4,مزارع الوسيطاء,Mazari Al Wusayta
2859,4,قصر البطاح,Qasr Al Battah
2860,4,السيح,As Sayh
2861,4,الحملية,Al Himliyah
2862,4,الصويتية,As Suwaytiyah
2863,4,الأسامر,Al Asamir
2864,4,الأساس,Al Asas
2865,4,أبو نخلة,Abu Nakhlah
2866,4,الشبيكية,Ash Shubaykiyah
2867,4,الوسيطاء,Al Wusayta
2868,4,جديد,Jadid
2869,4,الطرفاوي,At Tarfawi
2870,4,الخشيبي,Al Khishaybi
2871,4,الحجازية,Al Hajjaziyah
2872,11,زور العقارب,Zur Al 'aqarib
2873,11,الغافية,Al Ghafiyah
2874,11,صفاه,Sufah
2875,11,العضبات,Al 'adabat
2876,11,قطان,Qatan
2877,11,ثار,Thar
2878,11,حمى,Hima
2879,6,الشرفات,Ash Shurafat
2880,6,الرعي,Ar Ra'y
2881,6,الطرق,At Tirq
2882,6,الجرمة,Al Jirmah
2883,6,الحشافة,Al Hashafah
2884,6,حمضة,Hamadah
2885,6,المطعن,Al Mat'an
2886,6,المنجحة,Al Manjahah
2887,6,الفيض,Al Fayd
2888,6,غالب,Ghalib
2889,6,سعيدة,Sa'idah
2890,6,الأجرع الشمالي,Al Ajra' Ash Shamali
2891,6,ذهبان,Dhahban
2892,6,دبساء,Dabsa
2893,6,البرك,Al Birk
2894,6,القحمة,Al Qahmah
2895,6,عمق,'amaq
2896,6,الحظيرة,Al Hadhirah
2897,6,آل حامد,Al Hamid
2898,6,آل يوسف,Al Yusuf
2899,6,البدلة,Al Badlah
2900,6,لولاة,Lawlah
2901,6,نجد قرض,Najd Qarad
2902,6,جمان,Jumman
2903,6,كثم,Kathm
2904,6,السلامة,As Salamah
2905,6,المثناة,Al Mathnah
2906,6,الهضبة,Al Hadbah
2907,6,لعصان,Li'san
2908,6,المحالة,Al Mahalah
2909,6,الشرف,Ash Sharaf
2910,6,سر آل السريع,Sirr Al As Siri'
2911,6,العبب,Al 'abab
2912,6,الدارة,Ad Darah
2913,6,الجرجر,Al Jarjar
2914,6,عدوان,'adwan
2915,6,العين,Al 'ayn
2916,6,الجعجاع,Al Ja'ja'
2917,6,الموسطة,Al Mawsatah
2918,6,آل جمعة,Al Jum'ah
2919,6,العزيزة,Al 'azizah
2920,6,الهرير الغربي,Al Hirayr Al Gharbi
2921,6,إيتارة,Itarah
2922,6,أبو نخلة,Abu Nakhlah
2923,6,القرح,Al Qurh
2924,6,العرف,Al 'urf
2925,6,أبو جرشة,Abu Jarshah
2926,6,الخشم,Al Khashm
2927,6,روغ العاند,Rugh Al 'anid
2928,6,آل بالفلاح,Al Balfalah
2929,6,حجلا,Hajla
2930,6,العطفة,Al 'utfah
2931,6,تانة,Tanah
2932,6,آل الشيخ,Al Ash Shaykh
2933,6,حبيب,Hubayyib
2934,6,رغفة,Rughfah
2935,6,عضاضة,'adadah
2936,6,آل سرحان,Al Sirhan
2937,6,القعرة,Al Qu'rah
2938,6,آل يزيد,Al Yazid
2939,6,المجمع,Al Majma'
2940,6,الصيحاني,As Sayhani
2941,6,البهيمة,Al Bihaymah
2942,6,القرعاء,Al Qar'a
2943,6,الجر الصغير,Al Jarr As Saghir
2944,6,الشعف,Ash Sha'af
2945,6,تمنية,Tamniyah
2946,6,القرن,Al Qarn
2947,6,آل علي,Al 'ali
2948,6,عين الذيبة,'ayn Adh Dhibah
2949,6,البارك,Al Barik
2950,6,قرضة,Qaradah
2951,6,آل زيدي,Al Zaydi
2952,6,حصن الجرين,Husn Al Jarin
2953,6,آل عاصم,Al 'asim
2954,6,الجنفور,Al Janfur
2955,6,عرايس,'arayis
2956,6,عمام,'umam
2957,6,الرهوة,Ar Rahwah
2958,6,شوحط,Shuhat
2959,6,منادرالعين,Manadir Al 'ayn
2960,6,بني رزام,Bani Rizam
2961,6,الملاحة,Al Malahah
2962,6,الطلحة,At Talhah
2963,6,شرمة,Sharmah
2964,6,الحنق,Al Hanaq
2965,6,القرين,Al Qurayn
2966,6,آل مجمل,Al Mujammal
2967,7,بجدة,Bajdah
2968,6,طبب,Tabab
2969,6,الشطاط,Al Shutat
2970,6,العبيدية,Al 'abidiyah
2971,6,السبت,As Sabt
2972,6,حمالة,Himalah
2973,6,العقيق,Al 'aqiq
2974,6,العطفة,Al 'utfah
2975,6,آل بسام,Al Bassam
2976,6,آل دكين,Al Dukayn
2977,6,آل مهدي,Al Mahadi
2978,6,المصياد,Al Misyad
2979,6,الجزعة,Al Juz'ah
2980,6,آل مشدود,Al Mashdud
2981,6,الجهمة,Al Jihmah
2982,6,العسران,Al 'usran
2983,6,آل بحبيب,Al Bihabib
2984,6,آل قوشع,Al Qawsha'
2985,6,القرن,Al Qarn
2986,4,الدليمية,Ad Dilaymiyah
2987,4,الفوارة,Al Fawwarah
2988,4,عقلة الصقور,Uqlat As Suqur
2989,4,الذيبية,Adh Dhibiyah
2990,4,قصر ابن عقيل,Qasr Ibn 'uqayyil
2991,4,قطن,Qitan
2992,4,البصيري,Al Basiri
